english,ga
I've been reading about the National Health Insurance Scheme (NHIS) in Ghana. Can you tell me more about how much people typically pay aside from their health insurance membership?,Mikaneɔ maŋ hewalɛnamɔ he inshɔransi gbɛjianɔtoo (NHIS) ni yɔɔ Ghana lɛ he sane. Ani obaanyɛ okɛɛ mi babaoo yɛ shika ni mɛi woɔ yɛ amɛ helatsamɔ he inshuɔrans mli bii lɛ asɛɛ lɛ he?
I'm interested in learning more about the Dagaaba people and their culture. Can you tell me about the significance of their oral literature?,Miyɛ he miishɛɛ akɛ makase Dagababii lɛ kɛ amɛ kusum he nii babaoo. Tsɔɔmɔ mi bɔ ni amɛ naabu niŋmaai lɛ he hiaa ha?
What qualities make an effective teacher in Ghana?,Mɛɛ sui haa mɔ ko feɔ tsɔɔlɔ ni he esa yɛ Ghana?
"What are some common traits that men look for in women, especially after a divorce?","Mɛni ji sui komɛi ni hii taoɔ yɛ yei ahe, titri lɛ yɛ gbalamlitsemɔ sɛɛ?"
I'm interested in learning about credit unions. Can you tell me what they are and how they work?,Miyɛ he miishɛɛ akɛ makase credit unions ahe nii. Tsɔɔmɔ mi nɔ ni amɛji kɛ bɔ ni amɛtsuɔ nii amɛhaa?
"I've been dating someone for a while, but I'm not sure if he's the right one for me. What are some signs that might indicate he's not the one?","Mikɛ mɔ ko ehi shi be fioo, shi mileee kɛji esa kɛha mi. Mɛni ji okadii komɛi ni tsɔɔ akɛ ejeee nakai?"
What's the latest development regarding the potential removal of Chief Justice Gertrude Torkonoo?,Mɛni ji nɔ hee yɛ Kojolɔ Onukpa Gertrude Torcono ni ajie lɛ kɛjɛ maŋtsɛyeli lɛ mli lɛ he?
What is the issue with foreigners engaging in retail trade in Ghana?,Mɛni ji maŋsɛɛbii ni kɛ amɛhe woɔ jarayeli nitsumɔ mli yɛ Ghana lɛ ahe?
I've been reading about the use of subsidies in developing countries. Can you tell me more about the role of subsidies in economic development?,"No mli lɛ, mikaneɔ bɔ ni akɛ yelikɛbuamɔ tsuɔ nii yɛ maji ni eyaa hiɛ lɛ amli lɛ he sane. Ani obaanyɛ okɛɛ mi babaoo yɛ gbɛfaŋnɔ ni yelikɛbuamɔ tsuɔ yɛ shika helɛtemɔ mli hiɛyaa mli lɛ he?"
Which team is currently leading the Ghana Premier League?,Mɛɛ kuu nyiɛɔ Ghana Premier League lɛ hiɛ amrɔ nɛɛ?
I heard that Huawei is planning to switch from Android to Harmony OS. What's the reason behind this decision?,Mi nu akɛ Huawei miifee gbɛjianɔ koni etsake kɛjɛ Android nɔ kɛya Harmony OS nɔ. Mɛni ji yiŋtoo ni yɔɔ yiŋkpɛɛ nɛɛ sɛɛ?
I heard about a company that got scammed using AI-generated video. Can you tell me more about it?,Mi nu nitsumɔhe ko ni akɛ AI ni akɛ vidio fee lɛ tsu nii kɛshishiu lɛ he sane. Ani obaanyɛ okɛɛ mi ehe saji babaoo?
I'm interested in learning about the challenges facing the free Senior High School (SHS) initiative in Ghana. What are some of the key issues that have been identified?,Miyɛ he miishɛɛ akɛ makase naagbai ni Free Senior High School (SHS) nifeemɔ ni yɔɔ Ghana lɛ kɛkpeɔ lɛ he nii. Mɛni ji saji otii ni ayɔse lɛ ekomɛi?
What is the significance of transportation in the development of a country?,Mɛni ji gbɛfaa he hiamɔ yɛ maŋ ko hiɛyaa mli?
I've heard that many women die from pregnancy-related complications every year. Can you provide more information on this?,Minu akɛ yei babaoo gboiɔ daa afi yɛ naagbai ni jɛɔ fɔmɔ mli baa lɛ hewɔ. Ani obaanyɛ okɛ saji krokomɛi ni kɔɔ enɛ he aha?
I'm interested in learning more about the research on CBA decision systems in Ghana. Can you tell me about the case studies that were conducted?,Miyɛ he miishɛɛ akɛ makase niiamlitaomɔ ni kɔɔ CBA yiŋkpɛɛ gbɛjianɔtoi ahe yɛ Ghana lɛ he nii babaoo. Ani obaanyɛ okɛɛ mi saji ni kɔɔ saji ahe?
I'm learning about genetic algorithms and I'm curious about how they work. Can you explain the basic process?,Miikaseɔ bɔ ni gbɔmɔtso lɛ mli nibii yɔɔ ha lɛ he nii ni miitao male bɔ ni amɛtsuɔ nii amɛhaa. Ani obaanyɛ otsɔɔ gbɛ ni atsɔɔ nɔ atsuɔ he nii titri lɛ mli?
What are the key factors that contribute to a company's success in the long term?,Mɛni ji nibii titrii ni haa nitsumɔhe lɛ yeɔ omanye be kakadaŋŋ?
I'm interested in learning more about the challenges faced by Ghana's public procurement system. Can you tell me a bit about the current state of affairs?,Miyɛ he miishɛɛ akɛ makase naagbai ni Ghana maŋ nibii ahe gbɛjianɔtoo lɛ kɛkpeɔ lɛ ahe nii babaoo. Ani obaanyɛ okɛɛ mi shihilɛ ni yɔɔ amrɔ nɛɛ he sane fioo?
I read that Ghana lacks a comprehensive broadcasting law. Can you tell me more about this issue?,Mikane akɛ Ghana bɛ adafitswaa he mla ni mli kwɔ. Ani obaanyɛ okɛɛ mi enɛ he saji babaoo?
I'm interested in learning more about the companies involved in the research study on sustainable supply chain management in Ghana. Can you tell me more about their financial standing?,Miyɛ he miishɛɛ akɛ makase nitsumɔhei ni kɛ amɛhe woɔ niiamlitaomɔ nikasemɔ ni kɔɔ nibii ni akɛhaa lɛ ahe gbɛjianɔtoo ni yaa nɔ daa lɛ he yɛ Ghana lɛ ahe nii babaoo. Ani obaanyɛ okɛɛ mi amɛshika helɛtemɔ he saji babaoo?
What are some of the physical stressors that affect workers in the fish processing industry in Ghana?,Mɛni ji gbɔmɔtsoŋ haomɔi komɛi ni saa nitsulɔi ni tsuɔ nii yɛ loofeemɔ nitsumɔhe ni yɔɔ Ghana lɛ ahe?
What was the fiscal deficit of Ghana in two thousand and eighteen according to the two thousand and nineteen milesd-Year Review?,Mɛni ji Ghana shika he naagba yɛ 2018 mli yɛ 2019 afi mli akɔntaabuu lɛ naa?
What was the issue between Instagram and Twitter that led to a nine-year feud?,Ani naagba ni yɔɔ Instagram kɛ Twitter teŋ lɛ kɛ afii nɛɛhu mli béi eba?
"I've heard that losing weight is not the hard part, but keeping it off is. What's the typical weight regain for people who participate in a post-weight loss maintenance program?","Minu akɛ jeee shwiili mli shwiili nɔ ni ajieɔ lɛ ji nɔ ni wa fe fɛɛ, shi moŋ eji nɔ ni haa mɔ he jɔ̃ɔ ehe. Mɛni ji shwiili mli shwiili ni afɔɔ naa yɛ mɛi ni kɛ amɛhe woɔ shwiili mli shwiili mli saamɔ he gbɛjianɔtoo ko mli lɛ naa?"
What are some common practices of integrated crop-livestock systems in Ghana?,Mɛni ji nifeemɔi komɛi ni afɔɔ feemɔ yɛ ŋmɔshi nibii kɛ kooloi akwɛmɔ gbɛjianɔtoi ni akɛfee ekome lɛ mli yɛ Ghana?
I'm interested in learning more about the synthesis of metal chalcogenide nanomaterials. Can you explain the process of depositing thin films using the spin coating method?,Miyɛ he miishɛɛ akɛ makase bɔ ni afeɔ dade ni ji chalcogenide nanomaterials lɛ he nii babaoo. Ani obaanyɛ otsɔɔ gbɛ ni atsɔɔ nɔ akɛ spin coating gbɛ lɛ tsuɔ nii kɛtsɔɔ bɔ ni akɛ sinii bibii woɔ mli lɛ mli?
I've been reading about a research study on teaching alphabet and sounds to kindergarten students in Ghana. Can you tell me more about the strategies used by teachers in this study?,Mikane niiamlitaomɔ ko ni kɔɔ niŋmaa okadii kɛ gbeei ni atsɔɔ gbekɛbii askulbii yɛ Ghana lɛ he lɛ he sane. Ani obaanyɛ okɛɛ mi gbɛi ni tsɔɔlɔi lɛ kɛtsu nii yɛ nikasemɔ nɛɛ mli lɛ ahe saji babaoo?
Why have tanker drivers in Ghana gone on an indefinite strike?,Mɛni hewɔ tanki kudɔlɔi ni yɔɔ Ghana lɛ miikpa nitsumɔ ni amɛkpaaa lɛ?
I read that the two thousand and twenty-four Public Financial Management Compliance League Table (PFMCLT) report was released. Can you tell me what percentage of MMDAs scored above fifty percent?,Mikane akɛ ajie 2024 Maŋ Shika He Nitsumɔ He Nitsumɔhe ni Kwɛɔ Nibii Anɔ lɛ (PFMCLT) amaniɛbɔɔ lɛ kpo. Ani obaanyɛ okɛɛ mi MMDAs lɛ ateŋ oha mlijaa enyiɛ ni ná yibɔ ni fe oha mlijaa nyɔŋmai enumɔ?
I'm interested in learning more about the role of internal audit units in public sector institutions in Ghana. Can you tell me about a study that was conducted on this topic?,Miyɛ he miishɛɛ akɛ makase gbɛfaŋnɔ ni mligbɛ akɔntaabuu nitsumɔhei ni yɔɔ maŋ nitsumɔhei ni yɔɔ Ghana lɛ tsuɔ lɛ he nii babaoo. Ani obaanyɛ okɛɛ mi nikasemɔ ko ni kɔɔ saneyitso nɛɛ he?
I've heard that spirituality plays a significant role in the lives of people living with HIV/AIDS in Ghana. Can you tell me more about this?,Minu akɛ mumɔŋ nibii tsuɔ gbɛfaŋnɔ ko ni he hiaa waa he nii yɛ mɛi ni yɔɔ HIV/AIDS hela lɛ ashihilɛ mli yɛ Ghana. Ani obaanyɛ okɛɛ mi enɛ he saji babaoo?
I'm interested in learning more about lymphatic filariasis in Ghana. Can you tell me about the current situation in the Kassena-Nankana district?,Miyɛ he miishɛɛ akɛ makase hela ni haa mɔ he jɔ̃ɔ ehe yɛ Ghana lɛ he nii babaoo. Kɛɛmɔ mi shihilɛ ni yɔɔ Kasena Nankana kpokpaa lɛ nɔ amrɔ nɛɛ?
What's the current situation with the Coronavirus pandemic in Ghana?,Mɛni ji corona hela ni gbɛ eshwa yɛ Ghana lɛ amrɔ nɛɛ?
I've heard about the Bosumtwi impact crater in Ghana. What's so special about it?,Minu Bosumtwi hewalɛ ni yɔɔ Ghana lɛ he. Mɛni ji nɔ krɛdɛɛ yɛ he?
I heard the US has imposed a tariff on Ghanaian goods. Can you tell me more about it?,Mi nu akɛ Amerika kɛ nyɔmɔwoo ewo Ghana nibii anɔ. Ani obaanyɛ okɛɛ mi ehe saji babaoo?
I'm interested in learning about the effects of wildfires on soil properties. Can you tell me about the impact of wildfires on soil chemical properties?,Miyɛ bɔ ni koo mli la lɛ saa shikpɔŋ lɛ nɔ nibii ahe ehaa lɛ he miishɛɛ. Ani obaanyɛ okɛɛ mi nɔ ni koo mli la ni tsoɔ lɛ saa shikpɔŋ lɛ nɔ tsofai lɛ ahe?
Who is set to be appointed as Leicester City's new manager?,Namɔ baahala Leicester City nɔkwɛlɔ hee lɛ?
I saw that the Minority in Parliament is opposing a new import restrictions bill. Can you tell me more about it?,Miina akɛ mɛi fioo ni yɔɔ maŋkwramɔŋ saneyelihe lɛ teɔ shi woɔ mla hee ni tsiɔ nibii ni akɛbaajɛ maŋsɛɛ aba lɛ naa lɛ. Ani obaanyɛ okɛɛ mi ehe saji babaoo?
I'm interested in learning more about the Cocoa Swollen Shoot Virus Disease Control Unit in Ghana. Can you tell me more about its history?,Miyɛ he miishɛɛ akɛ makase Cocoa Blight Virus Helai Ahe Nitsumɔhe ni yɔɔ Ghana lɛ he nii babaoo. Ani obaanyɛ okɛɛ mi sane lɛ he saji babaoo?
"What are some examples of religiosity at the workplace, based on the research?",Mɛni ji jamɔ he suɔmɔ he nɔkwɛmɔnii komɛi ni damɔ niiamlitaomɔ nɔ?
What were the results of Italy's recent match in the FIFA World Cup qualifiers?,Mɛni ji Italy FIFA World Cup he shwɛmɔ ni eba nyɛsɛɛ nɛɛ?
What was the historic achievement of Michelle Yeoh at the Osctwo thousand and twenty-three  Argentine pesos?,"Mɛni ji yinɔsane mli nitsumɔ ni Michelle Yeoh fee ni ji Argentina shika 1,230?"
"What is the main warning given by the two thousand and twenty-three gramsreater Accra Region’s best–practising midwife, Racheal Hesse Matey, regarding fibroid disease?","2,23 g Reatre Accra Kpokpaa lɛ nɔ Nifeemɔ ni hi fe fɛɛ Fɔmɔ he nitsulɔ Rachel Hesse Matei Mɛni ji kɔkɔbɔɔ titri ni kɔɔ fibroids he?"
What is the amount of the syndicated loan signed by Ghana Cocoa Board for the two thousand and twenty/twenty-one cocoa purchases?,Mɛni ji shika ni akɛwo syndicated loan ni Ghana Cocoa Board lɛ kɛ enine wo shishi koni akɛhe kookoo akpei enyɔ kɛ nyɔŋmai enyɔ/nyɔŋmai enyɔ kɛ ekome lɛ?
What are the key factors that affect an organization's performance in terms of training and education?,Mɛni ji nibii titrii ni saa gbɛjianɔtoo ko nitsumɔ he yɛ tsɔsemɔ kɛ nikasemɔ he?
I'm reading a research article about staff training and development in Ghanaian institutions. What's the main goal of staff training and development?,Miikane niiamlitaomɔ wolo ko ni kɔɔ nitsulɔi atsɔsemɔ kɛ amɛhiɛyaa he yɛ Ghana nitsumɔhei. Mɛni ji oti titri ni ma nitsulɔi atsɔsemɔ kɛ amɛhiɛyaa hiɛ?
What are the key factors that affect the timely completion of a construction project in Ghana?,Mɛni ji nibii titrii ni saa tsumaa nitsumɔ ko ni agbeɔ naa yɛ be ni sa mli yɛ Ghana lɛ he?
I heard that hepatitis B is a major cause of liver cancer in Ghana. Is there a way to prevent it?,Minu akɛ hepatitis B ji hela ni kɛ mlɛbo mli kansa baa fe fɛɛ yɛ Ghana. Is there a way to prevent it?
I'm interested in learning about the credit control processes at Access Bank Limited in Ghana. Can you tell me about the indicators they consider when evaluating credit applications?,Miyɛ he miishɛɛ akɛ male gbɛjianɔtoi ni akɛkwɛɔ shika nɔ yɛ Access Bank Limited ni yɔɔ Ghana lɛ mli lɛ he nii. Ani obaanyɛ okɛɛ mi nibii ni tsɔɔ akɛ osusuɔ he beni okwɛɔ shika he nibimɔi amli lɛ ahe sane?
I heard that Ghanaian players based abroad had a great weekend. Can you tell me more about their performances?,Mi nuɔ akɛ Ghana shwɛlɔi ni yɔɔ maŋsɛɛ lɛ ná otsi lɛ naagbee kpakpa. Ani obaanyɛ okɛɛ mi amɛnitsumɔ lɛ he saji babaoo?
I'm interested in learning more about sub-national governments in Ghana. How do they determine the cost of their developmental projects?,Miyɛ he miishɛɛ akɛ makase maji bibii anɔyelii ni yɔɔ Ghana lɛ ahe nii babaoo. Te amɛfeɔ tɛŋŋ amɛleɔ shika ni amɛkɛbaatsu amɛ shweremɔ nitsumɔi lɛ ahe nii?
I heard that the US has become a net exporter of crude oil to Nigeria. Is this true?,Mi nu akɛ Amerika ji maŋ ni kɛ mu ni asaa mli lɛ majeɔ Nigeria. Ani enɛ ji anɔkwale?
What was the claim made by Daniel Bugri Naabu about the Inspector General of Police?,Mɛni ji sanebimɔ ni Daniel Bugri Naabu bi yɛ Polisifoi Akuu lɛ Nɔkwɛlɔ Nukpa lɛ he lɛ?
I saw a news article about Naa Koryoo and Hawa Koomson. What happened between them?,Mi na adafitswaa sane ko ni kɔɔ Naa Koryo kɛ Hawa Komson he. Mɛni ba amɛteŋ?
What are some of the key findings from the research on antimicrobial resistance in Ghana?,Mɛni ji nibii titrii komɛi ni ana yɛ tsofai ni gbeɔ helai ni gbeɔ mɔ lɛ ahe niiamlitaomɔ mli yɛ Ghana?
I'm interested in learning about the cultural values of the Kwahu people in Ghana. Can you tell me more about their moral values and how they're promoted?,Miyɛ he miishɛɛ akɛ makase Kwahubii ni yɔɔ Ghana lɛ akusum nifeemɔi ahe nii. Ani obaanyɛ okɛɛ mi amɛ jeŋba he mlai kɛ bɔ ni amɛkɛ amɛhe yeɔ ha lɛ he saji babaoo?
I came across a study about the economic viability of small-scale mining in Ghana. What were the main findings?,Mikɛ nikasemɔ ko ni kɔɔ bɔ ni shika tsuru ni ajieɔ kɛjɛɔ shika tsuru bibioo mli yɛ Ghana lɛ baanyɛ atsu nii aha lɛ he lɛ kpe. Mɛni ji nibii titrii ni ana?
What is the purpose of a regression model in statistical analysis?,Mɛni ji yiŋtoo ni yɔɔ sɛɛkuu nɔkwɛmɔnɔ he yɛ akɔntaabuu mlipɛimɔ mli?
I'd like to know more about the impact of risk management on projects. Can you explain how it affects the project team and the overall success of a project?,Miisumɔ ni male bɔ ni osharai ahe nitsumɔ saa nitsumɔi ahe ehaa lɛ he babaoo. Ani obaanyɛ otsɔɔ bɔ ni enaa nitsumɔ kuu lɛ kɛ nitsumɔ lɛ omanyeyeli fɛɛ nɔ hewalɛ ehaa lɛ mli?
I'm interested in learning more about a research study on labor turnover in Ghana. Can you tell me a bit about the study's objectives and research questions?,Miyɛ he miishɛɛ akɛ makase nitsumɔ tsakemɔ he niiamlitaomɔ babaoo yɛ Ghana. Ani obaanyɛ okɛɛ mi niiamlitaomɔ otii kɛ niiamlitaomɔ sanebimɔi lɛ ahe sane fioo?
I heard that honey producers in Ghana are expecting some changes. Can you tell me more about this?,Minu akɛ mɛi ni feɔ wuo yɛ Ghana lɛ miikpa tsakemɔi komɛi gbɛ. Ani obaanyɛ okɛɛ mi enɛ he saji babaoo?
What is the mechanism of action of beta-lactam antibiotics?,Mɛni ji gbɛ ni tsofai ni gbeɔ helai ni ji beta-lactam lɛ tsɔɔ nɔ amɛtsuɔ nii?
"What happened in Sierra Leone on Monday, the sixteenth of September in the year twenty twenty-four?","Mɛni ba yɛ Sierra Leone yɛ Hɔɔ, September gbi ni ji nyɔŋma kɛ ekpaa lɛ nɔ, afii nyɔŋmai enyɔ kɛ ejwɛ ni eho nɛ?"
What awards did UBA Ghana win at the two thousand and twenty-one gramshana Accountancy and Finance Awards?,Mɛɛ jweremɔ nii UBA Ghana ye yɛ afi 2012 Gramhana Akɔntaabuu kɛ Shika He Jweremɔ Nii lɛ mli?
What role do District Education Directors (DEDs) play in improving the quality of education in Ghanaian districts?,Mɛɛ gbɛfaŋnɔ Kpokpaa Nɔkwɛlɔi (DEDs) tsuɔ yɛ tsɔsemɔ ni yaa hiɛ yɛ Ghana kpokpai lɛ anɔ lɛ mli?
I heard that Andrew Egyapa Mercer defended Dr. Mahamudu Bawumia against criticisms over Ghana's economic management. Can you tell me more about this?,Mi nu akɛ Andrew Igyapa Mercer efã Dr. Mahamudu Bawumia he yɛ bɔ ni ewieɔ eshiɔ Ghana shika helɛtemɔ he gbɛjianɔtoo lɛ he lɛ hewɔ. Ani obaanyɛ okɛɛ mi enɛ he saji babaoo?
I've been reading about the state of schools in Ghana. What are some of the challenges that students face in terms of physical facilities?,Mikane bɔ ni skul ni yɔɔ Ghana lɛ yɔɔ ha lɛ he sane. Mɛni ji naagbai ni skulbii kɛkpeɔ yɛ gbɔmɔtsoŋ hewalɛnamɔ he nikasemɔ be mli?
I've been reading about Trichuris infections and I'm curious about the diagnosis process. How is Trichuriasis typically diagnosed?,Mikaneɔ Trichuris helai lɛ ahe saji ni miitao male bɔ ni afeɔ anaa hela lɛ ahaa. Te afeɔ tɛŋŋ anaa trichuriasis hela lɛ?
I've heard that period pain can be debilitating for some women. Can you tell me more about how it affected the author of this article?,Minu akɛ period piŋmɔ baanyɛ aha yei komɛi agbɔjɔ. Ani obaanyɛ okɛɛ mi bɔ ni ena sane nɛɛ ŋmalɔ lɛ nɔ hewalɛ eha lɛ he saji babaoo?
What is the Education Ministry planning to roll out in the next two weeks?,Mɛni ji nɔ ni Tsɔsemɔ He lɛ eto gbɛjianɔ akɛ ebaaje shishi yɛ otsii enyɔ ni baa lɛ amli?
I'm interested in learning about the importance of employee satisfaction in quality improvement. Can you tell me more about it?,Miyɛ bɔ ni nitsulɔi atsui ni nyɔɔ mɔ mli lɛ he hiaa ha yɛ nibii kpakpai ahe nitsumɔ mli lɛ he miishɛɛ. Ani obaanyɛ okɛɛ mi ehe saji babaoo?
I'm interested in learning more about the research on soybean shattering resistance in Ghana. Can you tell me about the background of the study?,Miyɛ he miishɛɛ akɛ makase niiamlitaomɔ ni kɔɔ soybean ŋmɔshi nibii ahe yɛ Ghana lɛ he nii babaoo. Ani obaanyɛ okɛɛ mi nɔ ni jɛ nikasemɔ lɛ mli?
I'm interested in learning about the relationship between COSO-ERM implementation and financial performance in insurance companies. Can you tell me more about it?,Miyɛ wekukpaa ni kã COSO-ERM nitsumɔ kɛ inshuɔrans nitsumɔhei lɛ ashika helɛtemɔ teŋ lɛ he miishɛɛ. Ani obaanyɛ okɛɛ mi ehe saji babaoo?
Who won the long jump event at the IAAF Diamond League in Shanghai on the eighteenth of May in the year twenty fourteen?,Namɔ ye kunim yɛ IAAF Diamond League ni ji 24 ni tee nɔ yɛ Shanghai yɛ May 18 lɛ mli?
I read that the tax regime at Ghana's Ports is quite high. Can you tell me more about this?,Mikane akɛ tooyeli gbɛjianɔtoo ni yɔɔ Ghana lɛlɛdaamɔhei lɛ nɔ kwɔ waa. Ani obaanyɛ okɛɛ mi enɛ he saji babaoo?
